,bikesInUsage,electricalBikesInUsage,mechanicalBikesInUsage,dateTime,temperature,precipitation,avg_daily_temperature,avg_bike_use,is_weekend_or_bank_holiday_False,is_weekend_or_bank_holiday_True,is_eve_of_weekend_or_bank_holiday_False,is_eve_of_weekend_or_bank_holiday_True,time_of_day_Afternoon,time_of_day_Evening,time_of_day_Morning,time_of_day_Night,rain_bool_False,rain_bool_True,y_pred
16233,313,1,312,2018-11-25 17:20:03,11.190000534057615,0.0,9.696250081062315,207.79166666666663,0,1,1,0,1,0,0,0,1,0,329.8559489399489
16234,321,1,320,2018-11-25 17:25:03,11.190000534057615,0.0,9.696250081062315,207.79166666666663,0,1,1,0,1,0,0,0,1,0,329.8559489399489
16235,322,3,319,2018-11-25 17:30:03,11.190000534057615,0.0,9.696250081062315,207.79166666666663,0,1,1,0,1,0,0,0,1,0,329.8559489399489
16236,329,2,327,2018-11-25 17:35:03,11.190000534057615,0.0,9.696250081062315,207.79166666666663,0,1,1,0,1,0,0,0,1,0,329.8559489399489
16237,338,2,336,2018-11-25 17:40:03,11.190000534057615,0.0,9.696250081062315,207.79166666666663,0,1,1,0,1,0,0,0,1,0,329.8559489399489
16238,344,2,342,2018-11-25 17:45:03,11.190000534057615,0.0,9.696250081062315,207.79166666666663,0,1,1,0,1,0,0,0,1,0,329.8559489399489
16239,354,1,353,2018-11-25 17:50:03,11.190000534057615,0.0,9.696250081062315,207.79166666666663,0,1,1,0,1,0,0,0,1,0,329.8559489399489
16240,355,2,353,2018-11-25 17:55:03,11.190000534057615,0.0,9.696250081062315,207.79166666666663,0,1,1,0,1,0,0,0,1,0,329.8559489399489
16241,336,3,333,2018-11-25 18:00:03,10.24000072479248,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,274.4704258261807
16242,328,3,325,2018-11-25 18:05:02,10.24000072479248,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,274.4704258261807
16243,323,2,321,2018-11-25 18:10:03,10.24000072479248,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,274.4704258261807
16244,304,2,302,2018-11-25 18:15:03,10.24000072479248,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,274.4704258261807
16245,327,4,323,2018-11-25 18:20:03,10.24000072479248,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,274.4704258261807
16246,362,7,355,2018-11-25 18:25:03,10.24000072479248,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,274.4704258261807
16247,339,6,333,2018-11-25 18:30:03,10.24000072479248,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,274.4704258261807
16248,312,5,307,2018-11-25 18:35:03,10.24000072479248,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,274.4704258261807
16249,314,3,311,2018-11-25 18:40:03,10.24000072479248,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,274.4704258261807
16250,309,1,308,2018-11-25 18:45:03,10.24000072479248,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,274.4704258261807
16251,310,2,308,2018-11-25 18:50:03,10.24000072479248,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,274.4704258261807
16252,319,2,317,2018-11-25 18:55:03,10.24000072479248,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,274.4704258261807
16253,324,2,322,2018-11-25 19:00:03,9.140000343322754,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,293.9783492030844
16254,315,2,313,2018-11-25 19:05:03,9.140000343322754,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,293.9783492030844
16255,300,1,299,2018-11-25 19:10:03,9.140000343322754,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,293.9783492030844
16256,303,3,300,2018-11-25 19:15:03,9.140000343322754,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,293.9783492030844
16257,304,3,301,2018-11-25 19:20:03,9.140000343322754,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,293.9783492030844
16258,305,3,302,2018-11-25 19:25:03,9.140000343322754,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,293.9783492030844
16259,296,1,295,2018-11-25 19:30:03,9.140000343322754,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,293.9783492030844
16260,287,1,286,2018-11-25 19:35:03,9.140000343322754,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,293.9783492030844
16261,273,3,270,2018-11-25 19:40:03,9.140000343322754,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,293.9783492030844
16262,262,2,260,2018-11-25 19:45:04,9.140000343322754,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,293.9783492030844
16263,286,3,283,2018-11-25 19:50:03,9.140000343322754,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,293.9783492030844
16264,288,3,285,2018-11-25 19:55:02,9.140000343322754,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,293.9783492030844
16265,263,3,260,2018-11-25 20:00:03,6.839999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,267.98856853277437
16266,242,0,242,2018-11-25 20:05:03,6.839999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,267.98856853277437
16267,250,2,248,2018-11-25 20:10:03,6.839999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,267.98856853277437
16268,284,3,281,2018-11-25 20:15:03,6.839999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,267.98856853277437
16269,298,4,294,2018-11-25 20:20:03,6.839999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,267.98856853277437
16270,300,4,296,2018-11-25 20:25:03,6.839999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,267.98856853277437
16271,297,3,294,2018-11-25 20:30:03,6.839999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,267.98856853277437
16272,269,3,266,2018-11-25 20:35:03,6.839999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,267.98856853277437
16273,259,4,255,2018-11-25 20:40:03,6.839999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,267.98856853277437
16274,263,4,259,2018-11-25 20:45:03,6.839999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,267.98856853277437
16275,249,4,245,2018-11-25 20:50:03,6.839999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,267.98856853277437
16276,236,4,232,2018-11-25 20:55:03,6.839999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,267.98856853277437
16277,236,4,232,2018-11-25 21:00:03,6.389999866485596,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,226.58286526871822
16278,239,3,236,2018-11-25 21:05:03,6.389999866485596,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,226.58286526871822
16279,256,3,253,2018-11-25 21:10:02,6.389999866485596,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,226.58286526871822
16280,265,4,261,2018-11-25 21:15:03,6.389999866485596,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,226.58286526871822
16281,249,3,246,2018-11-25 21:20:02,6.389999866485596,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,226.58286526871822
16282,248,3,245,2018-11-25 21:25:03,6.389999866485596,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,226.58286526871822
16283,230,2,228,2018-11-25 21:30:03,6.389999866485596,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,226.58286526871822
16284,207,3,204,2018-11-25 21:35:03,6.389999866485596,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,226.58286526871822
16285,197,3,194,2018-11-25 21:40:02,6.389999866485596,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,226.58286526871822
16286,190,4,186,2018-11-25 21:45:03,6.389999866485596,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,226.58286526871822
16287,170,5,165,2018-11-25 21:50:03,6.389999866485596,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,226.58286526871822
16288,171,6,165,2018-11-25 21:55:02,6.389999866485596,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,226.58286526871822
16289,174,5,169,2018-11-25 22:00:03,5.589999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,150.3088455747469
16290,171,5,166,2018-11-25 22:05:03,5.589999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,150.3088455747469
16291,168,4,164,2018-11-25 22:10:03,5.589999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,150.3088455747469
16292,180,4,176,2018-11-25 22:15:02,5.589999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,150.3088455747469
16293,149,2,147,2018-11-25 22:20:03,5.589999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,150.3088455747469
16294,140,2,138,2018-11-25 22:25:02,5.589999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,150.3088455747469
16295,163,2,161,2018-11-25 22:30:03,5.589999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,150.3088455747469
16296,156,0,156,2018-11-25 22:35:02,5.589999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,150.3088455747469
16297,146,2,144,2018-11-25 22:40:03,5.589999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,150.3088455747469
16298,130,4,126,2018-11-25 22:45:02,5.589999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,150.3088455747469
16299,132,4,128,2018-11-25 22:50:03,5.589999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,150.3088455747469
16300,134,4,130,2018-11-25 22:55:03,5.589999675750732,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,150.3088455747469
16301,124,4,120,2018-11-25 23:00:03,5.289999961853027,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,133.3347385490327
16302,125,4,121,2018-11-25 23:05:03,5.289999961853027,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,133.3347385490327
16303,137,1,136,2018-11-25 23:10:03,5.289999961853027,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,133.3347385490327
16304,163,0,163,2018-11-25 23:15:03,5.289999961853027,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,133.3347385490327
16305,148,0,148,2018-11-25 23:20:02,5.289999961853027,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,133.3347385490327
16306,143,0,143,2018-11-25 23:25:03,5.289999961853027,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,133.3347385490327
16307,154,0,154,2018-11-25 23:30:03,5.289999961853027,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,133.3347385490327
16308,140,1,139,2018-11-25 23:35:03,5.289999961853027,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,133.3347385490327
16309,130,1,129,2018-11-25 23:40:03,5.289999961853027,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,133.3347385490327
16310,122,1,121,2018-11-25 23:45:03,5.289999961853027,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,133.3347385490327
16311,124,0,124,2018-11-25 23:50:03,5.289999961853027,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,133.3347385490327
16312,104,0,104,2018-11-25 23:55:03,5.289999961853027,0.0,9.696250081062315,207.79166666666663,0,1,1,0,0,1,0,0,1,0,133.3347385490327
16313,111,1,110,2018-11-26 00:00:03,7.989999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,64.58173174996521
16314,119,0,119,2018-11-26 00:05:02,7.989999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,64.58173174996521
16315,139,0,139,2018-11-26 00:10:03,7.989999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,64.58173174996521
16316,129,0,129,2018-11-26 00:15:02,7.989999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,64.58173174996521
16317,114,1,113,2018-11-26 00:20:03,7.989999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,64.58173174996521
16318,119,1,118,2018-11-26 00:25:02,7.989999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,64.58173174996521
16319,111,2,109,2018-11-26 00:30:03,7.989999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,64.58173174996521
16320,94,2,92,2018-11-26 00:35:02,7.989999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,64.58173174996521
16321,94,1,93,2018-11-26 00:40:03,7.989999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,64.58173174996521
16322,96,1,95,2018-11-26 00:45:03,7.989999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,64.58173174996521
16323,94,2,92,2018-11-26 00:50:02,7.989999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,64.58173174996521
16324,88,3,85,2018-11-26 00:55:03,7.989999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,64.58173174996521
16325,89,3,86,2018-11-26 01:00:03,8.390000343322754,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,53.972948273948276
16326,82,3,79,2018-11-26 01:05:03,8.390000343322754,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,53.972948273948276
16327,75,2,73,2018-11-26 01:10:03,8.390000343322754,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,53.972948273948276
16328,62,2,60,2018-11-26 01:15:03,8.390000343322754,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,53.972948273948276
16329,55,2,53,2018-11-26 01:20:02,8.390000343322754,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,53.972948273948276
16330,48,0,48,2018-11-26 01:25:03,8.390000343322754,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,53.972948273948276
16331,41,1,40,2018-11-26 01:30:03,8.390000343322754,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,53.972948273948276
16332,43,1,42,2018-11-26 01:35:03,8.390000343322754,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,53.972948273948276
16333,45,0,45,2018-11-26 01:40:03,8.390000343322754,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,53.972948273948276
16334,40,0,40,2018-11-26 01:45:02,8.390000343322754,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,53.972948273948276
16335,40,0,40,2018-11-26 01:50:03,8.390000343322754,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,53.972948273948276
16336,39,1,38,2018-11-26 01:55:02,8.390000343322754,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,53.972948273948276
16337,35,1,34,2018-11-26 02:00:02,8.289999961853027,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,19.4956659214968
16338,27,1,26,2018-11-26 02:05:03,8.289999961853027,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,19.4956659214968
16339,23,0,23,2018-11-26 02:10:03,8.289999961853027,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,19.4956659214968
16340,21,0,21,2018-11-26 02:15:02,8.289999961853027,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,19.4956659214968
16341,18,0,18,2018-11-26 02:20:03,8.289999961853027,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,19.4956659214968
16342,15,0,15,2018-11-26 02:25:03,8.289999961853027,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,19.4956659214968
16343,15,0,15,2018-11-26 02:30:03,8.289999961853027,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,19.4956659214968
16344,14,0,14,2018-11-26 02:35:03,8.289999961853027,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,19.4956659214968
16345,14,0,14,2018-11-26 02:40:02,8.289999961853027,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,19.4956659214968
16346,14,0,14,2018-11-26 02:45:03,8.289999961853027,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,19.4956659214968
16347,14,0,14,2018-11-26 02:50:03,8.289999961853027,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,19.4956659214968
16348,14,0,14,2018-11-26 02:55:02,8.289999961853027,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,19.4956659214968
16349,14,0,14,2018-11-26 03:00:03,8.140000343322754,0.6000000238418579,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16350,14,0,14,2018-11-26 03:05:03,8.140000343322754,0.6000000238418579,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16351,14,0,14,2018-11-26 03:10:02,8.140000343322754,0.6000000238418579,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16352,14,0,14,2018-11-26 03:15:02,8.140000343322754,0.6000000238418579,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16353,14,0,14,2018-11-26 03:20:02,8.140000343322754,0.6000000238418579,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16354,14,0,14,2018-11-26 03:25:02,8.140000343322754,0.6000000238418579,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16355,14,0,14,2018-11-26 03:30:03,8.140000343322754,0.6000000238418579,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16356,14,0,14,2018-11-26 03:35:02,8.140000343322754,0.6000000238418579,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16357,14,0,14,2018-11-26 03:40:03,8.140000343322754,0.6000000238418579,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16358,14,0,14,2018-11-26 03:45:03,8.140000343322754,0.6000000238418579,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16359,14,0,14,2018-11-26 03:50:02,8.140000343322754,0.6000000238418579,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16360,14,0,14,2018-11-26 03:55:03,8.140000343322754,0.6000000238418579,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16361,14,0,14,2018-11-26 04:00:02,8.09000015258789,0.3000000119209289,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16362,14,0,14,2018-11-26 04:05:03,8.09000015258789,0.3000000119209289,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16363,14,0,14,2018-11-26 04:10:03,8.09000015258789,0.3000000119209289,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16364,14,0,14,2018-11-26 04:15:03,8.09000015258789,0.3000000119209289,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16365,14,0,14,2018-11-26 04:20:02,8.09000015258789,0.3000000119209289,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16366,14,0,14,2018-11-26 04:25:02,8.09000015258789,0.3000000119209289,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16367,14,0,14,2018-11-26 04:33:10,8.09000015258789,0.3000000119209289,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16368,14,0,14,2018-11-26 04:35:02,8.09000015258789,0.3000000119209289,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16369,14,0,14,2018-11-26 04:40:02,8.09000015258789,0.3000000119209289,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16370,14,0,14,2018-11-26 04:45:02,8.09000015258789,0.3000000119209289,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16371,14,0,14,2018-11-26 04:50:03,8.09000015258789,0.3000000119209289,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16372,14,0,14,2018-11-26 04:55:03,8.09000015258789,0.3000000119209289,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,14.0
16373,14,0,14,2018-11-26 05:00:02,8.239999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,45.502253814966686
16374,25,0,25,2018-11-26 05:05:04,8.239999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,45.502253814966686
16375,29,0,29,2018-11-26 05:10:04,8.239999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,45.502253814966686
16376,27,0,27,2018-11-26 05:15:04,8.239999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,45.502253814966686
16377,24,0,24,2018-11-26 05:20:05,8.239999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,45.502253814966686
16378,23,0,23,2018-11-26 05:25:04,8.239999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,45.502253814966686
16379,25,1,24,2018-11-26 05:30:04,8.239999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,45.502253814966686
16380,38,1,37,2018-11-26 05:35:04,8.239999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,45.502253814966686
16381,36,1,35,2018-11-26 05:40:04,8.239999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,45.502253814966686
16382,29,0,29,2018-11-26 05:45:04,8.239999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,45.502253814966686
16383,33,0,33,2018-11-26 05:50:04,8.239999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,45.502253814966686
16384,36,0,36,2018-11-26 05:55:04,8.239999771118164,0.0,9.83024423712222,282.50522648083626,1,0,1,0,0,0,0,1,0,1,45.502253814966686
16385,30,0,30,2018-11-26 06:00:04,8.190000534057617,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,57.59078882065649
16386,28,0,28,2018-11-26 06:05:04,8.190000534057617,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,57.59078882065649
16387,25,0,25,2018-11-26 06:10:04,8.190000534057617,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,57.59078882065649
16388,32,0,32,2018-11-26 06:15:04,8.190000534057617,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,57.59078882065649
16389,41,0,41,2018-11-26 06:20:05,8.190000534057617,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,57.59078882065649
16390,56,0,56,2018-11-26 06:25:04,8.190000534057617,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,57.59078882065649
16391,78,1,77,2018-11-26 06:30:04,8.190000534057617,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,57.59078882065649
16392,93,2,91,2018-11-26 06:35:04,8.190000534057617,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,57.59078882065649
16393,65,3,62,2018-11-26 06:40:04,8.190000534057617,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,57.59078882065649
16394,71,2,69,2018-11-26 06:45:04,8.190000534057617,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,57.59078882065649
16395,75,0,75,2018-11-26 06:50:04,8.190000534057617,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,57.59078882065649
16396,73,0,73,2018-11-26 06:55:04,8.190000534057617,0.2000000029802322,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,57.59078882065649
16397,76,0,76,2018-11-26 07:00:04,8.190000534057617,0.8999999761581421,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,158.0275381896562
16398,66,0,66,2018-11-26 07:05:04,8.190000534057617,0.8999999761581421,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,158.0275381896562
16399,68,0,68,2018-11-26 07:10:04,8.190000534057617,0.8999999761581421,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,158.0275381896562
16400,79,0,79,2018-11-26 07:15:04,8.190000534057617,0.8999999761581421,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,158.0275381896562
16401,86,0,86,2018-11-26 07:20:04,8.190000534057617,0.8999999761581421,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,158.0275381896562
16402,95,0,95,2018-11-26 07:25:04,8.190000534057617,0.8999999761581421,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,158.0275381896562
16403,135,0,135,2018-11-26 07:30:04,8.190000534057617,0.8999999761581421,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,158.0275381896562
16404,200,1,199,2018-11-26 07:35:04,8.190000534057617,0.8999999761581421,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,158.0275381896562
16405,243,3,240,2018-11-26 07:40:04,8.190000534057617,0.8999999761581421,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,158.0275381896562
16406,266,3,263,2018-11-26 07:45:04,8.190000534057617,0.8999999761581421,9.83024423712222,282.50522648083626,1,0,1,0,0,0,1,0,0,1,158.0275381896562
